id,url_id,user_id,event_type,timestamp,details
217,217,20,created,2025-01-06 10:55:13,"{""short_code"":""CwcmVT"",""original_url"":""https://example.com/cobalt/window/217""}"
218,218,276,created,2025-12-14 17:10:49,"{""short_code"":""qJMmU3"",""original_url"":""https://acme.dev/young/engine/218""}"
219,219,246,created,2025-05-05 15:23:24,"{""short_code"":""E80jSb"",""original_url"":""https://example.com/proud/meadow/219""}"
220,220,106,created,2025-07-14 19:54:32,"{""short_code"":""uo1WcR"",""original_url"":""https://seeded.app/harbor/anchor/220""}"
221,221,313,created,2025-03-31 12:24:19,"{""short_code"":""MMp444"",""original_url"":""https://acme.dev/clear/uplink/221""}"
222,222,129,created,2025-12-18 03:28:33,"{""short_code"":""IOlQHT"",""original_url"":""https://hackstack.io/urban/orbit/222""}"
223,223,36,created,2025-03-25 14:26:03,"{""short_code"":""kuIniq"",""original_url"":""https://relay.cloud/dawn/orbit/223""}"
224,224,112,created,2025-12-02 11:49:24,"{""short_code"":""nI8Az5"",""original_url"":""https://hackstack.io/ember/pioneer/224""}"
225,225,228,created,2025-03-03 11:21:15,"{""short_code"":""rIkrwq"",""original_url"":""https://hackstack.io/forest/field/225""}"
226,226,40,created,2025-02-10 16:54:43,"{""short_code"":""2XP1TA"",""original_url"":""https://relay.cloud/clear/uplink/226""}"
227,227,341,created,2025-12-19 02:42:02,"{""short_code"":""M2zBiu"",""original_url"":""https://opswise.net/amber/lagoon/227""}"
228,228,355,created,2025-11-06 03:57:49,"{""short_code"":""pTGOhI"",""original_url"":""https://seeded.app/opal/field/228""}"
229,229,371,created,2025-07-13 22:28:53,"{""short_code"":""VvCevJ"",""original_url"":""https://acme.dev/clear/meadow/229""}"
230,230,256,created,2025-07-01 01:42:07,"{""short_code"":""CI5CQu"",""original_url"":""https://hackstack.io/cobalt/valley/230""}"
231,231,234,created,2025-11-14 02:54:57,"{""short_code"":""QiEDgJ"",""original_url"":""https://relay.cloud/warm/signal/231""}"
232,232,239,created,2025-10-04 02:45:33,"{""short_code"":""WYySMT"",""original_url"":""https://relay.cloud/silver/zenith/232""}"
233,233,58,created,2025-02-26 12:38:17,"{""short_code"":""JJACzX"",""original_url"":""https://seeded.app/opal/kernel/233""}"
234,234,307,created,2026-02-04 17:06:56,"{""short_code"":""pxTTsG"",""original_url"":""https://example.com/jade/lagoon/234""}"
235,235,326,created,2025-09-30 07:24:36,"{""short_code"":""I7I3Dp"",""original_url"":""https://opswise.net/jade/zenith/235""}"
236,236,207,created,2025-12-02 23:49:57,"{""short_code"":""Fs3oKC"",""original_url"":""https://hackstack.io/amber/garden/236""}"
237,237,92,created,2025-06-20 10:15:22,"{""short_code"":""9LseER"",""original_url"":""https://seeded.app/gold/yard/237""}"
238,238,395,created,2025-03-01 18:03:36,"{""short_code"":""o9iz97"",""original_url"":""https://acme.dev/quiet/yard/238""}"
239,239,77,created,2025-05-12 05:31:56,"{""short_code"":""Kfafci"",""original_url"":""https://seeded.app/proud/zenith/239""}"
240,240,351,created,2025-10-31 05:29:28,"{""short_code"":""Bvxy52"",""original_url"":""https://example.com/brisk/island/240""}"
241,241,288,created,2025-02-22 16:19:35,"{""short_code"":""P81cue"",""original_url"":""https://example.com/jade/garden/241""}"
242,242,282,created,2025-04-18 10:36:45,"{""short_code"":""ZnXJHP"",""original_url"":""https://opswise.net/cobalt/kernel/242""}"
243,243,46,created,2025-05-17 14:09:49,"{""short_code"":""fhYddn"",""original_url"":""https://opswise.net/silver/beacon/243""}"
244,244,167,created,2025-06-18 01:08:48,"{""short_code"":""LjYBlw"",""original_url"":""https://hackstack.io/lively/anchor/244""}"
245,245,263,created,2025-03-08 06:04:44,"{""short_code"":""SpDzCl"",""original_url"":""https://example.com/rapid/kernel/245""}"
246,246,360,created,2025-09-21 23:36:38,"{""short_code"":""jJ48X2"",""original_url"":""https://seeded.app/young/signal/246""}"
247,247,309,created,2025-02-19 16:37:47,"{""short_code"":""onygQP"",""original_url"":""https://example.com/mellow/lagoon/247""}"
248,248,216,created,2025-02-11 08:07:34,"{""short_code"":""kEevz4"",""original_url"":""https://seeded.app/clear/zenith/248""}"
249,249,156,created,2026-02-02 15:36:01,"{""short_code"":""JW9oAe"",""original_url"":""https://opswise.net/amber/meadow/249""}"
250,250,344,created,2026-02-08 07:09:44,"{""short_code"":""Z4UJRy"",""original_url"":""https://hackstack.io/mellow/quartz/250""}"
251,251,11,created,2025-08-17 06:05:18,"{""short_code"":""QVNCps"",""original_url"":""https://acme.dev/harbor/pioneer/251""}"
252,252,302,created,2025-05-09 05:50:48,"{""short_code"":""jJnbZd"",""original_url"":""https://opswise.net/navy/journey/252""}"
253,253,105,created,2026-01-26 19:23:18,"{""short_code"":""6RYyrg"",""original_url"":""https://opswise.net/dawn/quartz/253""}"
254,254,92,created,2025-07-19 19:52:59,"{""short_code"":""AChXWf"",""original_url"":""https://example.com/navy/canyon/254""}"
255,255,244,created,2025-11-30 12:17:46,"{""short_code"":""Aumkc2"",""original_url"":""https://seeded.app/dawn/garden/255""}"
256,256,172,created,2025-06-30 08:03:16,"{""short_code"":""rtW5ID"",""original_url"":""https://hackstack.io/ember/signal/256""}"
257,257,17,created,2025-08-23 20:40:17,"{""short_code"":""lKKhSl"",""original_url"":""https://example.com/clear/meadow/257""}"
258,258,301,created,2025-12-26 20:49:21,"{""short_code"":""ieE7nJ"",""original_url"":""https://opswise.net/clear/yard/258""}"
259,259,97,created,2025-06-18 17:29:25,"{""short_code"":""r52k5E"",""original_url"":""https://opswise.net/calm/lagoon/259""}"
260,260,266,created,2025-08-14 15:33:13,"{""short_code"":""CEqvvt"",""original_url"":""https://relay.cloud/warm/uplink/260""}"
261,261,90,created,2025-04-22 11:04:36,"{""short_code"":""8KbTc9"",""original_url"":""https://example.com/harbor/meadow/261""}"
262,262,122,created,2025-03-21 15:55:04,"{""short_code"":""td4KB9"",""original_url"":""https://acme.dev/silver/meadow/262""}"
263,263,375,created,2025-12-24 07:21:14,"{""short_code"":""MwQ1xG"",""original_url"":""https://seeded.app/ember/signal/263""}"
264,264,399,created,2025-02-20 22:48:49,"{""short_code"":""Y81D3p"",""original_url"":""https://hackstack.io/harbor/pioneer/264""}"
265,265,94,created,2025-05-02 06:07:22,"{""short_code"":""5574si"",""original_url"":""https://example.com/keen/meadow/265""}"
266,266,294,created,2025-12-03 07:17:35,"{""short_code"":""MDflL6"",""original_url"":""https://example.com/gold/journey/266""}"
267,267,139,created,2025-05-13 08:05:27,"{""short_code"":""D4j1Zu"",""original_url"":""https://relay.cloud/clear/valley/267""}"
268,268,182,created,2025-02-28 09:25:41,"{""short_code"":""OPX0ko"",""original_url"":""https://hackstack.io/clear/trail/268""}"
269,269,369,created,2026-02-03 05:49:51,"{""short_code"":""r4QjOh"",""original_url"":""https://relay.cloud/opal/canyon/269""}"
270,270,375,created,2025-12-12 08:13:48,"{""short_code"":""4QX67E"",""original_url"":""https://example.com/rapid/window/270""}"
271,271,120,created,2025-05-09 00:47:04,"{""short_code"":""knQuJE"",""original_url"":""https://example.com/silver/island/271""}"
272,272,10,created,2025-03-27 10:52:49,"{""short_code"":""XIoGyO"",""original_url"":""https://example.com/clear/harvest/272""}"
273,273,262,created,2025-08-15 02:41:24,"{""short_code"":""3g0zG3"",""original_url"":""https://relay.cloud/navy/window/273""}"
274,274,14,created,2025-01-08 12:15:33,"{""short_code"":""77QlvP"",""original_url"":""https://acme.dev/dawn/meadow/274""}"
275,275,285,created,2025-01-19 12:40:29,"{""short_code"":""OTgR5m"",""original_url"":""https://seeded.app/ember/trail/275""}"
276,276,127,created,2025-05-07 05:47:38,"{""short_code"":""0yHtGD"",""original_url"":""https://example.com/brisk/network/276""}"
277,277,359,created,2025-02-03 19:34:36,"{""short_code"":""jgnl3f"",""original_url"":""https://opswise.net/urban/river/277""}"
278,278,335,created,2026-01-05 11:21:28,"{""short_code"":""wYJxYy"",""original_url"":""https://example.com/calm/network/278""}"
279,279,157,created,2026-01-22 19:39:25,"{""short_code"":""Xj19A8"",""original_url"":""https://hackstack.io/clear/kernel/279""}"
280,280,370,created,2025-09-29 07:46:12,"{""short_code"":""DpsDoC"",""original_url"":""https://hackstack.io/warm/beacon/280""}"
281,281,276,created,2026-02-06 18:43:25,"{""short_code"":""hkVZo0"",""original_url"":""https://seeded.app/dawn/lagoon/281""}"
282,282,394,created,2025-11-01 18:54:30,"{""short_code"":""4fu33Y"",""original_url"":""https://seeded.app/opal/valley/282""}"
283,283,23,created,2025-03-16 01:18:27,"{""short_code"":""rq7fTQ"",""original_url"":""https://example.com/young/valley/283""}"
284,284,28,created,2025-04-23 08:05:26,"{""short_code"":""eETsqe"",""original_url"":""https://example.com/dawn/window/284""}"
285,285,13,created,2026-01-05 15:13:38,"{""short_code"":""YOaRU5"",""original_url"":""https://hackstack.io/keen/beacon/285""}"
286,286,30,created,2025-03-11 00:20:44,"{""short_code"":""cAhszY"",""original_url"":""https://seeded.app/harbor/engine/286""}"
287,287,73,created,2025-08-07 13:54:35,"{""short_code"":""mAKfdj"",""original_url"":""https://relay.cloud/proud/journey/287""}"
288,288,223,created,2026-01-11 07:48:39,"{""short_code"":""9oHGh2"",""original_url"":""https://relay.cloud/ember/field/288""}"
289,289,313,created,2025-11-23 08:26:14,"{""short_code"":""pNBZL8"",""original_url"":""https://acme.dev/ivory/pioneer/289""}"
290,290,242,created,2025-01-23 05:26:55,"{""short_code"":""DQ6gly"",""original_url"":""https://acme.dev/quiet/network/290""}"
291,291,106,created,2025-02-02 10:49:01,"{""short_code"":""QOTptW"",""original_url"":""https://opswise.net/warm/garden/291""}"
292,292,315,created,2025-04-03 13:05:00,"{""short_code"":""M4yZZm"",""original_url"":""https://hackstack.io/calm/river/292""}"
293,293,185,created,2025-10-24 00:56:48,"{""short_code"":""C0BAmG"",""original_url"":""https://opswise.net/mellow/delta/293""}"
294,294,222,created,2025-01-13 17:43:04,"{""short_code"":""VLcSjy"",""original_url"":""https://opswise.net/navy/window/294""}"
295,295,50,created,2026-02-10 13:12:50,"{""short_code"":""nuU8SM"",""original_url"":""https://seeded.app/warm/yard/295""}"
296,296,26,created,2025-03-01 01:00:44,"{""short_code"":""Xqeheo"",""original_url"":""https://acme.dev/warm/signal/296""}"
297,297,92,created,2025-03-15 19:46:05,"{""short_code"":""hJlA0o"",""original_url"":""https://hackstack.io/ember/network/297""}"
298,298,215,created,2025-07-09 11:55:25,"{""short_code"":""gtHipf"",""original_url"":""https://opswise.net/mellow/zenith/298""}"
299,299,266,created,2025-12-24 18:10:05,"{""short_code"":""xoCgFp"",""original_url"":""https://hackstack.io/opal/trail/299""}"
300,300,284,created,2025-03-07 15:30:04,"{""short_code"":""nV7t6H"",""original_url"":""https://acme.dev/ember/yard/300""}"
301,301,140,created,2025-09-28 08:28:33,"{""short_code"":""93NVq2"",""original_url"":""https://example.com/calm/garden/301""}"
302,302,6,created,2025-07-26 22:06:26,"{""short_code"":""64vhpe"",""original_url"":""https://example.com/dawn/delta/302""}"
303,303,236,created,2025-10-17 07:33:16,"{""short_code"":""lJuLC1"",""original_url"":""https://hackstack.io/cobalt/network/303""}"
304,304,382,created,2025-09-26 01:50:02,"{""short_code"":""vKxwiG"",""original_url"":""https://example.com/mellow/field/304""}"
305,305,236,created,2025-09-14 15:37:25,"{""short_code"":""1vS9qa"",""original_url"":""https://example.com/ivory/beacon/305""}"
306,306,147,created,2025-04-19 04:01:31,"{""short_code"":""owZu3h"",""original_url"":""https://acme.dev/clear/canyon/306""}"
307,307,336,created,2025-03-22 19:39:37,"{""short_code"":""YVHjGj"",""original_url"":""https://opswise.net/dawn/engine/307""}"
308,308,175,created,2025-02-20 14:48:38,"{""short_code"":""CbNgWX"",""original_url"":""https://seeded.app/quiet/orbit/308""}"
309,309,271,created,2025-05-28 08:19:01,"{""short_code"":""co0d1G"",""original_url"":""https://relay.cloud/brisk/anchor/309""}"
310,310,84,created,2025-02-11 20:33:35,"{""short_code"":""YCYbqY"",""original_url"":""https://example.com/warm/island/310""}"
311,311,153,created,2026-01-02 17:50:27,"{""short_code"":""85cyqp"",""original_url"":""https://acme.dev/jade/window/311""}"
312,312,331,created,2025-10-20 11:48:13,"{""short_code"":""Hq4YsI"",""original_url"":""https://example.com/keen/delta/312""}"
313,313,289,created,2025-08-13 02:26:04,"{""short_code"":""LtgeCf"",""original_url"":""https://hackstack.io/silver/journey/313""}"
314,314,28,created,2025-02-09 04:34:43,"{""short_code"":""h2eAmQ"",""original_url"":""https://relay.cloud/harbor/anchor/314""}"
315,315,163,created,2026-01-01 22:45:32,"{""short_code"":""HUNnQn"",""original_url"":""https://example.com/cobalt/lagoon/315""}"
316,316,93,created,2025-04-15 02:01:49,"{""short_code"":""74ltFK"",""original_url"":""https://hackstack.io/ivory/pioneer/316""}"
317,317,225,created,2025-04-14 05:46:14,"{""short_code"":""9vy8U1"",""original_url"":""https://example.com/tidy/river/317""}"
318,318,67,created,2025-11-17 17:25:03,"{""short_code"":""EWFv4J"",""original_url"":""https://opswise.net/ember/pioneer/318""}"
319,319,134,created,2025-09-11 19:31:26,"{""short_code"":""M6kZH8"",""original_url"":""https://opswise.net/brisk/garden/319""}"
320,320,324,created,2025-09-23 23:41:18,"{""short_code"":""CFROR6"",""original_url"":""https://opswise.net/ember/kernel/320""}"
321,321,146,created,2025-04-02 18:52:38,"{""short_code"":""bBLv1G"",""original_url"":""https://example.com/urban/pioneer/321""}"
322,322,363,created,2026-01-23 12:21:27,"{""short_code"":""LtntcN"",""original_url"":""https://opswise.net/ivory/yard/322""}"
323,323,35,created,2025-06-29 08:37:16,"{""short_code"":""A4Yr3r"",""original_url"":""https://example.com/young/network/323""}"
324,324,201,created,2025-06-17 15:13:56,"{""short_code"":""VaPfTk"",""original_url"":""https://hackstack.io/tidy/garden/324""}"
325,325,300,created,2026-01-23 07:43:50,"{""short_code"":""icIoMx"",""original_url"":""https://acme.dev/dawn/signal/325""}"
326,326,105,created,2025-08-05 14:27:47,"{""short_code"":""7BsENP"",""original_url"":""https://opswise.net/rapid/delta/326""}"
327,327,72,created,2025-09-01 02:07:21,"{""short_code"":""Tdmeim"",""original_url"":""https://seeded.app/ivory/harvest/327""}"
328,328,41,created,2025-07-28 22:11:20,"{""short_code"":""uBZMdX"",""original_url"":""https://seeded.app/proud/delta/328""}"
329,329,349,created,2026-02-20 14:33:15,"{""short_code"":""CAWfOF"",""original_url"":""https://hackstack.io/mellow/zenith/329""}"
330,330,152,created,2025-08-21 23:06:58,"{""short_code"":""EWdtpl"",""original_url"":""https://example.com/calm/island/330""}"
331,331,227,created,2025-03-25 20:54:25,"{""short_code"":""8C6maq"",""original_url"":""https://example.com/opal/river/331""}"
332,332,251,created,2025-07-01 05:18:19,"{""short_code"":""gBTa5z"",""original_url"":""https://opswise.net/mellow/trail/332""}"
333,333,384,created,2025-02-07 13:51:08,"{""short_code"":""G7wX7A"",""original_url"":""https://acme.dev/tidy/beacon/333""}"
334,334,48,created,2025-01-23 18:28:37,"{""short_code"":""Qg3KSZ"",""original_url"":""https://opswise.net/jade/valley/334""}"
335,335,31,created,2025-01-14 05:06:19,"{""short_code"":""RFoyQE"",""original_url"":""https://seeded.app/cobalt/delta/335""}"
336,336,27,created,2025-05-24 23:22:38,"{""short_code"":""Jj56PI"",""original_url"":""https://opswise.net/young/window/336""}"
337,337,178,created,2025-12-21 09:23:21,"{""short_code"":""jtQbHT"",""original_url"":""https://seeded.app/proud/anchor/337""}"
338,338,18,created,2026-02-07 14:49:30,"{""short_code"":""Y37EEd"",""original_url"":""https://seeded.app/rapid/meadow/338""}"
339,339,99,created,2026-01-31 21:55:05,"{""short_code"":""GQkX8z"",""original_url"":""https://example.com/rapid/field/339""}"
340,340,60,created,2025-01-22 02:56:51,"{""short_code"":""wXNl0P"",""original_url"":""https://acme.dev/clear/anchor/340""}"
341,341,131,created,2025-08-26 10:39:18,"{""short_code"":""LS3GQ8"",""original_url"":""https://seeded.app/clear/meadow/341""}"
342,342,160,created,2025-03-12 22:58:17,"{""short_code"":""Rcy0DG"",""original_url"":""https://hackstack.io/tidy/quartz/342""}"
343,343,228,created,2025-05-17 21:27:23,"{""short_code"":""eVxWNr"",""original_url"":""https://hackstack.io/urban/window/343""}"
344,344,156,created,2025-07-29 18:53:40,"{""short_code"":""2RWrlr"",""original_url"":""https://example.com/tidy/kernel/344""}"
345,345,167,created,2025-01-24 23:29:54,"{""short_code"":""ae5mdj"",""original_url"":""https://relay.cloud/opal/valley/345""}"
346,346,153,created,2026-01-11 12:09:02,"{""short_code"":""lFIpVG"",""original_url"":""https://relay.cloud/tidy/meadow/346""}"
347,347,377,created,2025-12-15 01:24:04,"{""short_code"":""C1iTH3"",""original_url"":""https://seeded.app/cobalt/network/347""}"
348,348,279,created,2025-12-25 11:10:19,"{""short_code"":""fcgBth"",""original_url"":""https://seeded.app/navy/harvest/348""}"
349,349,259,created,2025-06-30 21:07:59,"{""short_code"":""fkrEAA"",""original_url"":""https://hackstack.io/young/signal/349""}"
350,350,126,created,2025-07-04 02:37:43,"{""short_code"":""57xaqE"",""original_url"":""https://acme.dev/cobalt/zenith/350""}"
351,351,349,created,2025-10-10 10:45:52,"{""short_code"":""tHQaNK"",""original_url"":""https://seeded.app/forest/canyon/351""}"
352,352,14,created,2025-09-18 04:43:15,"{""short_code"":""15sU3U"",""original_url"":""https://acme.dev/vivid/network/352""}"
353,353,120,created,2025-09-14 02:48:59,"{""short_code"":""VZiegO"",""original_url"":""https://seeded.app/cobalt/anchor/353""}"
354,354,275,created,2025-12-17 05:22:42,"{""short_code"":""tpDGCe"",""original_url"":""https://example.com/clear/trail/354""}"
355,355,381,created,2025-09-17 18:48:55,"{""short_code"":""d9T4pU"",""original_url"":""https://seeded.app/urban/trail/355""}"
356,356,113,created,2025-05-01 08:56:16,"{""short_code"":""d23bSF"",""original_url"":""https://hackstack.io/calm/pioneer/356""}"
357,357,205,created,2025-07-19 10:59:20,"{""short_code"":""7cmaGl"",""original_url"":""https://seeded.app/silver/orbit/357""}"
